name,total_population,median_household_income,zip_code
ZCTA5 02808,2561,94712.0,02808
ZCTA5 02809,22317,96005.0,02809
ZCTA5 02812,1432,111711.0,02812
ZCTA5 02813,8017,103147.0,02813
ZCTA5 02814,7421,109632.0,02814
ZCTA5 02815,178,209050.0,02815
ZCTA5 02816,33246,97941.0,02816
ZCTA5 02817,6598,137485.0,02817
ZCTA5 02818,19869,120952.0,02818
ZCTA5 02822,6139,87185.0,02822
ZCTA5 02823,20,,02823
ZCTA5 02824,375,158438.0,02824
ZCTA5 02825,5861,110177.0,02825
ZCTA5 02826,615,75347.0,02826
ZCTA5 02827,2441,135139.0,02827
ZCTA5 02828,7058,94746.0,02828
ZCTA5 02829,63,,02829
ZCTA5 02830,6936,121611.0,02830
ZCTA5 02831,3665,135106.0,02831
ZCTA5 02832,4950,101225.0,02832
ZCTA5 02833,662,,02833
ZCTA5 02835,5545,141442.0,02835
ZCTA5 02836,47,,02836
ZCTA5 02837,3601,129750.0,02837
ZCTA5 02838,4007,82075.0,02838
ZCTA5 02839,1690,100906.0,02839
ZCTA5 02840,23615,83515.0,02840
ZCTA5 02841,1414,,02841
ZCTA5 02842,16920,97650.0,02842
ZCTA5 02852,23269,112457.0,02852
ZCTA5 02857,8095,108813.0,02857
ZCTA5 02858,280,92016.0,02858
ZCTA5 02859,6803,118662.0,02859
ZCTA5 02860,47372,59954.0,02860
ZCTA5 02861,27928,83044.0,02861
ZCTA5 02863,22481,45921.0,02863
ZCTA5 02864,36383,118737.0,02864
ZCTA5 02865,18033,117042.0,02865
ZCTA5 02871,17635,119135.0,02871
ZCTA5 02872,105,132969.0,02872
ZCTA5 02873,89,,02873
ZCTA5 02874,6715,155099.0,02874
ZCTA5 02875,206,88469.0,02875
ZCTA5 02876,444,33008.0,02876
ZCTA5 02878,16260,99542.0,02878
ZCTA5 02879,22628,115848.0,02879
ZCTA5 02881,7183,,02881
ZCTA5 02882,12984,95794.0,02882
ZCTA5 02885,11138,89722.0,02885
ZCTA5 02886,30925,91037.0,02886
ZCTA5 02888,18951,88750.0,02888
ZCTA5 02889,27533,85617.0,02889
ZCTA5 02891,21698,90435.0,02891
ZCTA5 02892,5704,143534.0,02892
ZCTA5 02893,31025,73903.0,02893
ZCTA5 02894,554,,02894
ZCTA5 02895,43081,58579.0,02895
ZCTA5 02896,11683,109436.0,02896
ZCTA5 02898,1745,124083.0,02898
ZCTA5 02903,12309,62987.0,02903
ZCTA5 02904,32462,64637.0,02904
ZCTA5 02905,24780,57126.0,02905
ZCTA5 02906,26327,102796.0,02906
ZCTA5 02907,31427,49564.0,02907
ZCTA5 02908,39661,74341.0,02908
ZCTA5 02909,44445,63950.0,02909
ZCTA5 02910,23406,85909.0,02910
ZCTA5 02911,14963,85803.0,02911
ZCTA5 02912,4824,,02912
ZCTA5 02914,21397,60838.0,02914
ZCTA5 02915,16848,90558.0,02915
ZCTA5 02916,8725,96293.0,02916
ZCTA5 02917,15068,106772.0,02917
ZCTA5 02918,2944,,02918
ZCTA5 02919,29473,87811.0,02919
ZCTA5 02920,36332,79246.0,02920
ZCTA5 02921,12673,135500.0,02921
ZCTA5 03031,11873,155125.0,03031
ZCTA5 03032,6031,146290.0,03032
ZCTA5 03033,5697,165942.0,03033
ZCTA5 03034,4197,122356.0,03034
ZCTA5 03036,5263,138606.0,03036
ZCTA5 03037,4791,126063.0,03037
ZCTA5 03038,34622,104306.0,03038
ZCTA5 03042,7300,101354.0,03042
ZCTA5 03043,1347,96094.0,03043
ZCTA5 03044,4783,125774.0,03044
ZCTA5 03045,14013,114965.0,03045
ZCTA5 03046,3055,134205.0,03046
ZCTA5 03047,1816,99038.0,03047
ZCTA5 03048,3414,90938.0,03048
ZCTA5 03049,8530,156140.0,03049
ZCTA5 03051,25476,124973.0,03051
ZCTA5 03052,8495,155881.0,03052
ZCTA5 03053,25930,132241.0,03053
ZCTA5 03054,27604,128897.0,03054
ZCTA5 03055,16258,94514.0,03055
ZCTA5 03057,2630,160250.0,03057
ZCTA5 03060,32223,78068.0,03060
ZCTA5 03062,28713,102849.0,03062
ZCTA5 03063,15630,106924.0,03063
ZCTA5 03064,14565,91528.0,03064
ZCTA5 03070,6143,151296.0,03070
ZCTA5 03071,5274,100417.0,03071
ZCTA5 03076,14333,126804.0,03076
ZCTA5 03077,10837,92002.0,03077
ZCTA5 03079,30646,101339.0,03079
ZCTA5 03082,1676,111016.0,03082
ZCTA5 03084,1367,86528.0,03084
ZCTA5 03086,4183,117732.0,03086
ZCTA5 03087,15922,189450.0,03087
ZCTA5 03101,3148,80483.0,03101
ZCTA5 03102,33755,69927.0,03102
ZCTA5 03103,37659,70049.0,03103
ZCTA5 03104,35274,84513.0,03104
ZCTA5 03106,14923,107137.0,03106
ZCTA5 03109,10118,108060.0,03109
ZCTA5 03110,23580,160253.0,03110
ZCTA5 03215,269,103333.0,03215
ZCTA5 03216,2105,86875.0,03216
ZCTA5 03217,2207,54495.0,03217
ZCTA5 03218,1202,97669.0,03218
ZCTA5 03220,7376,78151.0,03220
ZCTA5 03221,2210,92083.0,03221
ZCTA5 03222,6135,78535.0,03222
ZCTA5 03223,3398,109801.0,03223
ZCTA5 03224,2458,117500.0,03224
ZCTA5 03225,3770,97109.0,03225
ZCTA5 03226,998,119375.0,03226
ZCTA5 03227,1399,141083.0,03227
ZCTA5 03229,5976,130216.0,03229
ZCTA5 03230,1539,66458.0,03230
ZCTA5 03231,80,141875.0,03231
ZCTA5 03233,171,116875.0,03233
ZCTA5 03234,4896,92623.0,03234
ZCTA5 03235,8843,69921.0,03235
ZCTA5 03237,2313,107353.0,03237
ZCTA5 03238,52,44350.0,03238
ZCTA5 03240,1248,72188.0,03240
ZCTA5 03241,1115,91528.0,03241
ZCTA5 03242,6161,87344.0,03242
ZCTA5 03243,924,79750.0,03243
ZCTA5 03244,8005,93886.0,03244
ZCTA5 03245,1927,83958.0,03245
ZCTA5 03246,17006,68407.0,03246
ZCTA5 03249,7785,115423.0,03249
ZCTA5 03251,1484,65990.0,03251
ZCTA5 03253,6677,69808.0,03253
ZCTA5 03254,5089,93839.0,03254
ZCTA5 03255,1957,123167.0,03255
ZCTA5 03256,2473,83804.0,03256
ZCTA5 03257,4503,89750.0,03257
ZCTA5 03258,2693,111607.0,03258
ZCTA5 03259,237,82024.0,03259
ZCTA5 03260,908,116375.0,03260
ZCTA5 03261,4653,117841.0,03261
ZCTA5 03262,1172,72000.0,03262
ZCTA5 03263,4094,66823.0,03263
ZCTA5 03264,6911,75600.0,03264
ZCTA5 03266,2075,66964.0,03266
ZCTA5 03268,1469,105000.0,03268
ZCTA5 03269,2946,94821.0,03269
ZCTA5 03273,277,183525.0,03273
ZCTA5 03275,12115,84776.0,03275
ZCTA5 03276,9046,79270.0,03276
ZCTA5 03278,3024,98333.0,03278
ZCTA5 03279,810,61875.0,03279
ZCTA5 03280,1188,85250.0,03280
ZCTA5 03281,9141,115833.0,03281
ZCTA5 03282,1075,105000.0,03282
ZCTA5 03284,854,111563.0,03284
ZCTA5 03285,2763,81094.0,03285
ZCTA5 03287,1424,115469.0,03287
ZCTA5 03290,5304,108459.0,03290
ZCTA5 03291,0,,03291
ZCTA5 03293,68,68125.0,03293
ZCTA5 03301,33987,85943.0,03301
ZCTA5 03303,16368,79688.0,03303
ZCTA5 03304,8295,161482.0,03304
ZCTA5 03307,5683,100141.0,03307
ZCTA5 03431,25035,78196.0,03431
ZCTA5 03440,2622,91094.0,03440
ZCTA5 03441,389,,03441
ZCTA5 03442,1494,78071.0,03442
ZCTA5 03443,421,,03443
ZCTA5 03444,1614,100938.0,03444
ZCTA5 03445,699,95625.0,03445
ZCTA5 03446,6486,82326.0,03446
ZCTA5 03447,2317,91076.0,03447
ZCTA5 03448,719,70833.0,03448
ZCTA5 03449,1806,88958.0,03449
ZCTA5 03450,942,98611.0,03450
ZCTA5 03451,3987,68979.0,03451
ZCTA5 03452,5413,87527.0,03452
ZCTA5 03455,2148,74219.0,03455
ZCTA5 03456,848,104605.0,03456
ZCTA5 03457,720,90417.0,03457
ZCTA5 03458,6914,100189.0,03458
ZCTA5 03461,6482,102662.0,03461
ZCTA5 03462,1760,106417.0,03462
ZCTA5 03464,965,91786.0,03464
ZCTA5 03465,2034,79375.0,03465
ZCTA5 03466,1411,116314.0,03466
ZCTA5 03467,2146,98684.0,03467
ZCTA5 03470,5038,73250.0,03470
ZCTA5 03561,6031,54545.0,03561
ZCTA5 03570,9473,43972.0,03570
ZCTA5 03574,2545,83870.0,03574
ZCTA5 03575,0,,03575
ZCTA5 03576,2740,51822.0,03576
ZCTA5 03579,407,61429.0,03579
ZCTA5 03580,1479,77283.0,03580
ZCTA5 03581,3243,61370.0,03581
ZCTA5 03582,2218,53059.0,03582
ZCTA5 03583,1001,66711.0,03583
ZCTA5 03584,3439,92797.0,03584
ZCTA5 03585,2537,65769.0,03585
ZCTA5 03586,625,137500.0,03586
ZCTA5 03588,1674,71667.0,03588
ZCTA5 03590,1140,50586.0,03590
ZCTA5 03592,972,59000.0,03592
ZCTA5 03593,423,95000.0,03593
ZCTA5 03595,715,78750.0,03595
ZCTA5 03597,553,64688.0,03597
ZCTA5 03598,3439,63963.0,03598
ZCTA5 03601,407,80577.0,03601
ZCTA5 03602,2415,64605.0,03602
ZCTA5 03603,5272,55266.0,03603
ZCTA5 03604,0,,03604
ZCTA5 03605,863,84063.0,03605
ZCTA5 03607,315,80694.0,03607
ZCTA5 03608,3053,77244.0,03608
ZCTA5 03609,618,69943.0,03609
ZCTA5 03740,1049,70298.0,03740
ZCTA5 03741,4102,78523.0,03741
ZCTA5 03743,13673,54978.0,03743
ZCTA5 03745,1771,89046.0,03745
ZCTA5 03748,4568,96335.0,03748
ZCTA5 03750,1139,218750.0,03750
ZCTA5 03751,382,38892.0,03751
ZCTA5 03752,982,59583.0,03752
ZCTA5 03753,3478,113317.0,03753
ZCTA5 03755,10563,161162.0,03755
ZCTA5 03765,667,,03765
ZCTA5 03766,10702,96642.0,03766
ZCTA5 03768,1672,141719.0,03768
ZCTA5 03770,576,148958.0,03770
ZCTA5 03771,807,85217.0,03771
ZCTA5 03773,7905,78073.0,03773
ZCTA5 03774,1606,53750.0,03774
ZCTA5 03777,1289,85938.0,03777
ZCTA5 03779,928,93393.0,03779
ZCTA5 03780,599,145163.0,03780
ZCTA5 03781,1917,104700.0,03781
ZCTA5 03782,3104,109185.0,03782
ZCTA5 03784,4057,84303.0,03784
ZCTA5 03785,2141,56449.0,03785
ZCTA5 03801,23231,106520.0,03801
ZCTA5 03809,3684,92278.0,03809
ZCTA5 03810,2269,143102.0,03810
ZCTA5 03811,7222,144481.0,03811
ZCTA5 03812,909,,03812
ZCTA5 03813,3897,58299.0,03813
ZCTA5 03814,2392,74475.0,03814
ZCTA5 03816,1441,85750.0,03816
ZCTA5 03817,1008,72788.0,03817
ZCTA5 03818,3930,73346.0,03818
ZCTA5 03819,4325,109726.0,03819
ZCTA5 03820,33150,92793.0,03820
ZCTA5 03823,2121,144635.0,03823
ZCTA5 03824,15054,126658.0,03824
ZCTA5 03825,9420,99706.0,03825
ZCTA5 03826,2944,110759.0,03826
ZCTA5 03827,3213,135341.0,03827
ZCTA5 03830,1733,68304.0,03830
ZCTA5 03832,423,75833.0,03832
ZCTA5 03833,22676,110566.0,03833
ZCTA5 03835,6800,63704.0,03835
ZCTA5 03836,1369,71875.0,03836
ZCTA5 03837,1684,116605.0,03837
ZCTA5 03838,1152,68050.0,03838
ZCTA5 03839,4150,86932.0,03839
ZCTA5 03840,4070,147132.0,03840
ZCTA5 03841,6282,99268.0,03841
ZCTA5 03842,16180,94433.0,03842
ZCTA5 03844,2357,155787.0,03844
ZCTA5 03845,1172,71667.0,03845
ZCTA5 03846,1043,89583.0,03846
ZCTA5 03847,198,46845.0,03847
ZCTA5 03848,6261,103665.0,03848
ZCTA5 03849,1451,96875.0,03849
ZCTA5 03850,320,120250.0,03850
ZCTA5 03851,4286,98750.0,03851
ZCTA5 03852,245,,03852
ZCTA5 03853,687,101958.0,03853
ZCTA5 03854,948,193558.0,03854
ZCTA5 03855,2735,99122.0,03855
ZCTA5 03856,2010,191625.0,03856
ZCTA5 03857,9431,94345.0,03857
ZCTA5 03858,4825,135648.0,03858
ZCTA5 03860,3780,81771.0,03860
ZCTA5 03861,4558,140321.0,03861
ZCTA5 03862,4563,136170.0,03862
ZCTA5 03864,2047,64744.0,03864
ZCTA5 03865,7850,109040.0,03865
ZCTA5 03867,22886,74397.0,03867
ZCTA5 03868,5830,89000.0,03868
ZCTA5 03869,2452,82983.0,03869
ZCTA5 03870,5092,127772.0,03870
ZCTA5 03871,459,,03871
ZCTA5 03872,3890,91563.0,03872
ZCTA5 03873,6590,137813.0,03873
ZCTA5 03874,8613,87000.0,03874
ZCTA5 03875,1052,112625.0,03875
ZCTA5 03878,12145,79691.0,03878
ZCTA5 03882,1758,77426.0,03882
ZCTA5 03883,556,77610.0,03883
ZCTA5 03884,4271,122083.0,03884
ZCTA5 03885,7742,141438.0,03885
ZCTA5 03886,1322,77955.0,03886
ZCTA5 03887,2007,99868.0,03887
ZCTA5 03890,52,,03890
ZCTA5 03894,6577,84660.0,03894
ZCTA5 03897,8,,03897
ZCTA5 03901,8094,77790.0,03901
ZCTA5 03902,2530,131538.0,03902
ZCTA5 03903,6978,100472.0,03903
ZCTA5 03904,8310,74551.0,03904
ZCTA5 03905,1970,138519.0,03905
ZCTA5 03906,5275,95762.0,03906
ZCTA5 03907,1264,104250.0,03907
ZCTA5 03908,7384,97927.0,03908
ZCTA5 03909,11021,108889.0,03909
ZCTA5 03910,0,,03910
ZCTA5 03911,322,,03911
ZCTA5 04001,2695,75652.0,04001
ZCTA5 04002,7695,77853.0,04002
ZCTA5 04003,90,71250.0,04003
ZCTA5 04005,24698,71268.0,04005
ZCTA5 04006,72,250001.0,04006
ZCTA5 04008,3115,104914.0,04008
ZCTA5 04009,5357,86386.0,04009
ZCTA5 04010,1743,59291.0,04010
ZCTA5 04011,22081,74102.0,04011
ZCTA5 04015,3656,64229.0,04015
ZCTA5 04017,568,63750.0,04017
ZCTA5 04019,54,85625.0,04019
ZCTA5 04020,1948,69068.0,04020
ZCTA5 04021,6629,145833.0,04021
ZCTA5 04022,1149,65938.0,04022
ZCTA5 04024,414,55833.0,04024
ZCTA5 04027,6569,97257.0,04027
ZCTA5 04029,2124,71845.0,04029
ZCTA5 04030,2795,69709.0,04030
ZCTA5 04032,8736,108864.0,04032
ZCTA5 04037,3949,52135.0,04037
ZCTA5 04038,18192,110181.0,04038
ZCTA5 04039,8004,94284.0,04039
ZCTA5 04040,2963,58267.0,04040
ZCTA5 04041,1757,62500.0,04041
ZCTA5 04042,4824,81250.0,04042
ZCTA5 04043,11692,101204.0,04043
ZCTA5 04046,8035,99861.0,04046
ZCTA5 04047,1704,61250.0,04047
ZCTA5 04048,3315,90125.0,04048
ZCTA5 04049,3971,78558.0,04049
ZCTA5 04050,300,80625.0,04050
ZCTA5 04051,1291,72308.0,04051
ZCTA5 04055,3949,68278.0,04055
ZCTA5 04056,131,,04056
ZCTA5 04057,180,,04057
ZCTA5 04061,3105,83299.0,04061
ZCTA5 04062,19041,98946.0,04062
ZCTA5 04063,565,60594.0,04063
ZCTA5 04064,8585,66689.0,04064
ZCTA5 04066,845,113409.0,04066
ZCTA5 04068,1566,58333.0,04068
ZCTA5 04069,1551,103750.0,04069
ZCTA5 04071,4922,86932.0,04071
ZCTA5 04072,20636,84328.0,04072
ZCTA5 04073,17385,69135.0,04073
ZCTA5 04074,22527,125642.0,04074
ZCTA5 04076,2954,87560.0,04076
ZCTA5 04079,4094,87866.0,04079
ZCTA5 04083,4710,81299.0,04083
ZCTA5 04084,7695,103086.0,04084
ZCTA5 04085,2822,88739.0,04085
ZCTA5 04086,9644,82356.0,04086
ZCTA5 04087,2122,96268.0,04087
ZCTA5 04088,1300,65000.0,04088
ZCTA5 04090,11544,83900.0,04090
ZCTA5 04091,751,79500.0,04091
ZCTA5 04092,20484,85868.0,04092
ZCTA5 04093,8451,85208.0,04093
ZCTA5 04095,1382,57188.0,04095
ZCTA5 04096,9006,107911.0,04096
ZCTA5 04097,4173,119813.0,04097
ZCTA5 04101,18128,60726.0,04101
ZCTA5 04102,17642,79631.0,04102
ZCTA5 04103,31705,90682.0,04103
ZCTA5 04105,12557,131833.0,04105
ZCTA5 04106,26966,83744.0,04106
ZCTA5 04107,9581,145464.0,04107
ZCTA5 04108,788,84120.0,04108
ZCTA5 04109,188,,04109
ZCTA5 04110,1917,187857.0,04110
ZCTA5 04210,24294,66552.0,04210
ZCTA5 04216,602,44583.0,04216
ZCTA5 04217,3285,58152.0,04217
ZCTA5 04219,1228,61719.0,04219
ZCTA5 04220,3815,89036.0,04220
ZCTA5 04221,1072,67656.0,04221
ZCTA5 04222,4203,96492.0,04222
ZCTA5 04224,3077,67109.0,04224
ZCTA5 04226,73,37375.0,04226
ZCTA5 04227,16,,04227
ZCTA5 04231,297,50893.0,04231
ZCTA5 04234,0,,04234
ZCTA5 04236,4390,91736.0,04236
ZCTA5 04237,220,,04237
ZCTA5 04238,1175,88011.0,04238
ZCTA5 04239,4644,77575.0,04239
ZCTA5 04240,37886,56558.0,04240
ZCTA5 04250,4808,71903.0,04250
ZCTA5 04252,4908,72303.0,04252
ZCTA5 04253,1847,71691.0,04253
ZCTA5 04254,3076,44535.0,04254
ZCTA5 04255,676,54107.0,04255
ZCTA5 04256,3108,58958.0,04256
ZCTA5 04257,2772,54052.0,04257
ZCTA5 04258,2774,91932.0,04258
ZCTA5 04259,3493,94868.0,04259
ZCTA5 04260,5733,107781.0,04260
ZCTA5 04261,300,41250.0,04261
ZCTA5 04263,2371,86339.0,04263
ZCTA5 04265,645,43712.0,04265
ZCTA5 04267,17,,04267
ZCTA5 04268,5168,53162.0,04268
ZCTA5 04270,6200,69263.0,04270
ZCTA5 04271,0,,04271
ZCTA5 04274,5920,94625.0,04274
ZCTA5 04275,606,64643.0,04275
ZCTA5 04276,5918,39522.0,04276
ZCTA5 04280,6886,63250.0,04280
ZCTA5 04281,5268,68197.0,04281
ZCTA5 04282,5852,87981.0,04282
ZCTA5 04284,1096,75987.0,04284
ZCTA5 04285,513,64118.0,04285
ZCTA5 04286,0,,04286
ZCTA5 04287,3180,78238.0,04287
ZCTA5 04289,1901,55670.0,04289
ZCTA5 04290,1498,67500.0,04290
ZCTA5 04292,996,51250.0,04292
ZCTA5 04294,3978,61016.0,04294
ZCTA5 04330,26517,55158.0,04330
ZCTA5 04341,39,,04341
ZCTA5 04342,1639,78150.0,04342
ZCTA5 04344,3001,60000.0,04344
ZCTA5 04345,12363,68844.0,04345
ZCTA5 04346,1479,52917.0,04346
ZCTA5 04347,2570,58811.0,04347
ZCTA5 04348,3497,72734.0,04348
ZCTA5 04349,1343,56250.0,04349
ZCTA5 04350,3635,75329.0,04350
ZCTA5 04351,2464,89453.0,04351
ZCTA5 04352,1728,73664.0,04352
ZCTA5 04353,2343,73750.0,04353
ZCTA5 04354,1420,92344.0,04354
ZCTA5 04355,2628,88583.0,04355
ZCTA5 04357,3555,66667.0,04357
ZCTA5 04358,4475,93825.0,04358
ZCTA5 04359,375,120652.0,04359
ZCTA5 04360,562,74453.0,04360
ZCTA5 04363,2666,65852.0,04363
ZCTA5 04364,6153,82858.0,04364
ZCTA5 04401,44418,66136.0,04401
ZCTA5 04406,739,53250.0,04406
ZCTA5 04408,230,65625.0,04408
ZCTA5 04410,1180,72167.0,04410
ZCTA5 04411,1561,68929.0,04411
ZCTA5 04412,9654,51490.0,04412
ZCTA5 04413,225,63971.0,04413
ZCTA5 04414,1743,54914.0,04414
ZCTA5 04415,316,39375.0,04415
ZCTA5 04416,5503,62913.0,04416
ZCTA5 04417,386,42778.0,04417
ZCTA5 04418,1702,59150.0,04418
ZCTA5 04419,2901,89615.0,04419
ZCTA5 04421,1222,111500.0,04421
ZCTA5 04422,1189,75795.0,04422
ZCTA5 04424,1065,42313.0,04424
ZCTA5 04426,4975,58750.0,04426
ZCTA5 04427,2942,60612.0,04427
ZCTA5 04428,3374,74784.0,04428
ZCTA5 04429,4993,92223.0,04429
ZCTA5 04430,1545,44306.0,04430
ZCTA5 04431,45,,04431
ZCTA5 04434,1245,68788.0,04434
ZCTA5 04435,1132,76875.0,04435
ZCTA5 04438,1229,64750.0,04438
ZCTA5 04441,1866,60965.0,04441
ZCTA5 04442,132,52788.0,04442
ZCTA5 04443,2152,49432.0,04443
ZCTA5 04444,9322,102922.0,04444
ZCTA5 04448,1489,48958.0,04448
ZCTA5 04449,1144,59750.0,04449
ZCTA5 04450,1306,77917.0,04450
ZCTA5 04451,240,29402.0,04451
ZCTA5 04453,839,43839.0,04453
ZCTA5 04454,10,,04454
ZCTA5 04455,934,49219.0,04455
ZCTA5 04456,3012,75917.0,04456
ZCTA5 04457,5755,51403.0,04457
ZCTA5 04459,703,43750.0,04459
ZCTA5 04460,1144,46125.0,04460
ZCTA5 04461,3083,63892.0,04461
ZCTA5 04462,4462,44167.0,04462
ZCTA5 04463,2649,58693.0,04463
ZCTA5 04464,561,52019.0,04464
ZCTA5 04468,9163,51063.0,04468
ZCTA5 04469,3310,,04469
ZCTA5 04471,597,40417.0,04471
ZCTA5 04472,1857,82697.0,04472
ZCTA5 04473,8383,58893.0,04473
ZCTA5 04474,3837,92583.0,04474
ZCTA5 04475,380,51667.0,04475
ZCTA5 04476,1127,52500.0,04476
ZCTA5 04478,491,58750.0,04478
ZCTA5 04479,1103,43365.0,04479
ZCTA5 04481,487,71450.0,04481
ZCTA5 04485,205,63750.0,04485
ZCTA5 04487,742,41136.0,04487
ZCTA5 04488,1087,76563.0,04488
ZCTA5 04489,366,,04489
ZCTA5 04490,240,47656.0,04490
ZCTA5 04491,158,53500.0,04491
ZCTA5 04492,185,43750.0,04492
ZCTA5 04493,1790,55625.0,04493
ZCTA5 04495,273,37125.0,04495
ZCTA5 04496,3839,103938.0,04496
ZCTA5 04497,319,43438.0,04497
ZCTA5 04530,11564,78482.0,04530
ZCTA5 04535,829,87250.0,04535
ZCTA5 04537,1687,57476.0,04537
ZCTA5 04538,1688,60000.0,04538
ZCTA5 04539,1524,94688.0,04539
ZCTA5 04541,44,,04541
ZCTA5 04543,2249,59659.0,04543
ZCTA5 04544,872,,04544
ZCTA5 04547,1276,66618.0,04547
ZCTA5 04548,913,82986.0,04548
ZCTA5 04551,851,96250.0,04551
ZCTA5 04553,1773,79667.0,04553
ZCTA5 04554,562,76932.0,04554
ZCTA5 04555,1760,96667.0,04555
ZCTA5 04556,1344,89844.0,04556
ZCTA5 04558,291,81103.0,04558
ZCTA5 04562,1987,102446.0,04562
ZCTA5 04563,1407,68345.0,04563
ZCTA5 04564,477,118077.0,04564
ZCTA5 04568,487,54554.0,04568
ZCTA5 04570,0,,04570
ZCTA5 04571,517,56447.0,04571
ZCTA5 04572,5228,66072.0,04572
ZCTA5 04573,518,85682.0,04573
ZCTA5 04574,1618,63036.0,04574
ZCTA5 04575,355,95625.0,04575
ZCTA5 04576,521,83438.0,04576
ZCTA5 04578,4608,82750.0,04578
ZCTA5 04579,3135,103482.0,04579
ZCTA5 04605,14695,72083.0,04605
ZCTA5 04606,1077,48603.0,04606
ZCTA5 04607,1264,61583.0,04607
ZCTA5 04609,5198,74408.0,04609
ZCTA5 04611,451,68125.0,04611
ZCTA5 04612,557,85694.0,04612
ZCTA5 04613,114,59792.0,04613
ZCTA5 04614,2811,70164.0,04614
ZCTA5 04616,817,66250.0,04616
ZCTA5 04617,649,51891.0,04617
ZCTA5 04619,3087,48654.0,04619
ZCTA5 04622,1043,43000.0,04622
ZCTA5 04623,1125,54286.0,04623
ZCTA5 04624,213,58750.0,04624
ZCTA5 04625,65,68000.0,04625
ZCTA5 04626,528,56667.0,04626
ZCTA5 04627,1883,60536.0,04627
ZCTA5 04628,514,50427.0,04628
ZCTA5 04630,1294,56875.0,04630
ZCTA5 04631,1230,46205.0,04631
ZCTA5 04634,2218,66607.0,04634
ZCTA5 04635,17,41750.0,04635
ZCTA5 04640,2451,69504.0,04640
ZCTA5 04642,194,61406.0,04642
ZCTA5 04643,864,62344.0,04643
ZCTA5 04645,59,,04645
ZCTA5 04646,122,74250.0,04646
ZCTA5 04648,494,54375.0,04648
ZCTA5 04649,1276,61667.0,04649
ZCTA5 04650,391,106964.0,04650
ZCTA5 04652,1489,58125.0,04652
ZCTA5 04653,604,86818.0,04653
ZCTA5 04654,3363,48049.0,04654
ZCTA5 04655,1001,52188.0,04655
ZCTA5 04657,313,50417.0,04657
ZCTA5 04658,1261,47308.0,04658
ZCTA5 04660,1124,83750.0,04660
ZCTA5 04662,495,150250.0,04662
ZCTA5 04664,1240,59318.0,04664
ZCTA5 04666,1253,61071.0,04666
ZCTA5 04667,1307,71023.0,04667
ZCTA5 04668,1934,43173.0,04668
ZCTA5 04669,178,82857.0,04669
ZCTA5 04671,647,63125.0,04671
ZCTA5 04673,156,,04673
ZCTA5 04674,279,77917.0,04674
ZCTA5 04675,100,,04675
ZCTA5 04676,1127,74598.0,04676
ZCTA5 04677,322,76250.0,04677
ZCTA5 04679,1544,54333.0,04679
ZCTA5 04680,1233,69837.0,04680
ZCTA5 04681,906,60147.0,04681
ZCTA5 04683,0,,04683
ZCTA5 04684,1834,77632.0,04684
ZCTA5 04685,388,78125.0,04685
ZCTA5 04686,166,48750.0,04686
ZCTA5 04691,527,52400.0,04691
ZCTA5 04693,441,63015.0,04693
ZCTA5 04694,2263,57813.0,04694
ZCTA5 04730,10062,55345.0,04730
ZCTA5 04732,1535,48854.0,04732
ZCTA5 04733,550,55278.0,04733
ZCTA5 04734,854,75605.0,04734
ZCTA5 04735,494,53333.0,04735
ZCTA5 04736,9107,56189.0,04736
ZCTA5 04737,0,,04737
ZCTA5 04739,809,52083.0,04739
ZCTA5 04740,1430,44410.0,04740
ZCTA5 04742,3321,68112.0,04742
ZCTA5 04743,4754,61628.0,04743
ZCTA5 04745,876,50000.0,04745
ZCTA5 04746,416,34167.0,04746
ZCTA5 04747,1318,61089.0,04747
ZCTA5 04750,1828,43750.0,04750
ZCTA5 04756,3313,43750.0,04756
ZCTA5 04757,2533,78690.0,04757
ZCTA5 04758,1524,63237.0,04758
ZCTA5 04760,681,56771.0,04760
ZCTA5 04761,430,53125.0,04761
ZCTA5 04762,517,52344.0,04762
ZCTA5 04763,653,46696.0,04763
ZCTA5 04764,26,,04764
ZCTA5 04765,1452,47269.0,04765
ZCTA5 04766,295,53750.0,04766
ZCTA5 04768,376,47250.0,04768
ZCTA5 04769,8736,57396.0,04769
ZCTA5 04772,942,71125.0,04772
ZCTA5 04773,575,50489.0,04773
ZCTA5 04774,602,35481.0,04774
ZCTA5 04776,886,50625.0,04776
ZCTA5 04777,503,53125.0,04777
ZCTA5 04779,364,86042.0,04779
ZCTA5 04780,882,53750.0,04780
ZCTA5 04781,573,54792.0,04781
ZCTA5 04783,468,53750.0,04783
ZCTA5 04785,2018,38542.0,04785
ZCTA5 04786,1686,48235.0,04786
ZCTA5 04787,454,56250.0,04787
ZCTA5 04841,6991,55276.0,04841
ZCTA5 04843,5243,82841.0,04843
ZCTA5 04847,1711,83462.0,04847
ZCTA5 04848,686,75625.0,04848
ZCTA5 04849,3898,79051.0,04849
ZCTA5 04851,85,47292.0,04851
ZCTA5 04852,137,139063.0,04852
ZCTA5 04853,488,93667.0,04853
ZCTA5 04854,1375,82250.0,04854
ZCTA5 04855,316,250001.0,04855
ZCTA5 04856,3663,93169.0,04856
ZCTA5 04858,1400,80938.0,04858
ZCTA5 04859,810,77708.0,04859
ZCTA5 04860,1506,72112.0,04860
ZCTA5 04861,2761,53775.0,04861
ZCTA5 04862,4195,71546.0,04862
